Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 1(s.e.m),Layer 2(s.e.m),Layer 3(s.e.m),Layer 4(s.e.m),Layer 5(s.e.m),Layer 6(s.e.m),Layer 7(s.e.m),Layer 8(s.e.m),Layer 9(s.e.m),p-values,q-values
Rap2b,1.07548E-06,1.62207E-06,1.01115E-06,1.94254E-06,2.31247E-06,5.16548E-06,1.05138E-06,5.6174E-07,7.53382E-07,1.05951E-06,1.31624E-06,5.48264E-07,1.09956E-06,1.35074E-06,3.98164E-06,4.19326E-07,2.29287E-07,4.80592E-07,0.006896761,0.026042368
Rap2c,3.38457E-06,3.46725E-06,4.68873E-06,4.45493E-06,3.82462E-06,5.75274E-06,6.64039E-06,5.97526E-06,6.3433E-06,2.27129E-06,1.15201E-06,1.53193E-06,1.5114E-06,1.73402E-06,1.99566E-06,2.57493E-06,2.33135E-06,2.62697E-06,0.98605819,0.4671617
Rapgef1,2.00254E-05,3.37461E-05,3.26846E-05,3.06658E-05,2.6394E-05,2.60531E-05,3.2394E-05,3.51057E-05,3.11331E-05,3.90045E-06,3.89307E-06,3.06237E-06,3.80999E-06,2.48071E-06,2.87611E-06,3.49874E-06,4.5986E-06,4.19962E-06,0.36784496,0.33300622
Rapgef2,4.5599E-06,7.90302E-06,1.05308E-05,1.2152E-05,1.09645E-05,1.00981E-05,9.23051E-06,6.18427E-06,5.43829E-06,2.90294E-06,1.53285E-06,1.61953E-06,2.52402E-06,2.517E-06,2.23848E-06,2.06934E-06,1.96123E-06,1.64118E-06,0.017293255,0.051098086
Rapgef3,1.48607E-12,3.54025E-09,4.98119E-08,2.59489E-07,5.88269E-07,3.94089E-07,2.46351E-07,1.67444E-07,8.77706E-10,1.25296E-12,2.78259E-09,3.61017E-08,1.5115E-07,3.7409E-07,2.8624E-07,2.23805E-07,1.59119E-07,8.32856E-10,0.11264397,0.1715857
Rapgef4;cAMP-GEFII,7.40913E-05,9.34247E-05,9.17026E-05,8.00422E-05,7.73113E-05,5.62665E-05,5.72877E-05,6.69398E-05,6.63232E-05,9.32147E-06,7.85066E-06,5.52498E-06,4.3609E-06,4.96372E-06,4.28731E-06,4.04298E-06,6.88261E-06,7.38315E-06,1.60529E-05,0.000148629
Rapgef5,8.93859E-10,6.77088E-08,9.08257E-08,5.13795E-08,8.238E-09,3.24774E-10,2.11188E-13,0,0,9.69372E-10,7.04577E-08,9.4184E-08,5.32583E-08,8.54376E-09,3.38294E-10,2.20851E-13,0,0,0.84722208,0.44788739
Rapgef6;mKIAA4052,2.10579E-05,1.71716E-05,1.71349E-05,1.87617E-05,1.87148E-05,1.82396E-05,1.81055E-05,2.17198E-05,4.28829E-05,8.00439E-06,3.68406E-06,2.04587E-06,2.01626E-06,2.36521E-06,2.62989E-06,2.58703E-06,4.29155E-06,2.41641E-05,0.28730267,0.29183765
Rapgefl1,2.1439E-07,8.62942E-07,8.27059E-07,5.38391E-07,3.14301E-07,3.08233E-07,5.11081E-07,2.33174E-07,3.29714E-07,2.26147E-07,8.01727E-07,6.14494E-07,4.28415E-07,2.22143E-07,1.78432E-07,3.30931E-07,1.59884E-07,2.29049E-07,0.7400019,0.44602955
Raph1,7.2376E-06,8.54016E-06,1.02842E-05,9.28564E-06,8.8314E-06,7.67447E-06,9.00224E-06,1.56246E-05,1.5986E-05,3.00349E-06,1.8491E-06,1.8806E-06,1.34309E-06,1.3256E-06,1.49617E-06,1.6145E-06,4.97351E-06,5.8554E-06,0.80812166,0.44788739
Rapsn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rara,3.20321E-05,3.72219E-05,3.30343E-05,3.33812E-05,2.97009E-05,3.06465E-05,2.80038E-05,3.00574E-05,3.15744E-05,6.98132E-06,7.34317E-06,2.8526E-06,3.29306E-06,2.82824E-06,3.90254E-06,3.30375E-06,4.64246E-06,7.62647E-06,0.034008269,0.082196587
Rarb,1.87405E-07,6.37001E-07,3.88876E-07,6.95631E-07,7.35329E-07,4.5101E-07,1.29206E-07,5.2484E-08,8.02623E-08,1.97876E-07,6.33611E-07,2.66208E-07,3.52982E-07,4.35369E-07,3.53059E-07,1.07502E-07,5.2626E-08,8.07239E-08,0.56025497,0.39522106
Rarg,9.13835E-08,1.01466E-06,1.38564E-06,8.58192E-07,4.16559E-07,4.93635E-07,6.76875E-07,4.44293E-07,4.12412E-07,8.05178E-08,7.02145E-07,6.46531E-07,3.87826E-07,2.51772E-07,2.18943E-07,3.5454E-07,2.44879E-07,2.05996E-07,0.55157511,0.39257365
Rarres1,0.000165172,9.84668E-05,7.3357E-05,5.00399E-05,3.06055E-05,2.1867E-05,1.70508E-05,1.65876E-05,1.82271E-05,2.95882E-05,9.07498E-06,5.25319E-06,4.28372E-06,2.93066E-06,2.98679E-06,2.36313E-06,3.16441E-06,3.75104E-06,1.26127E-36,8.94431E-35
Rarres2,7.82291E-05,9.56888E-05,9.93537E-05,0.000108672,0.000108616,0.000109011,0.000117038,0.000126144,0.000123607,1.75052E-05,8.79442E-06,5.8047E-06,6.02064E-06,4.76418E-06,7.11956E-06,7.22787E-06,7.78872E-06,8.92611E-06,0.003912863,0.016802902
Rars,4.19303E-05,3.95475E-05,4.18641E-05,4.26749E-05,3.86687E-05,3.65157E-05,4.1504E-05,4.11632E-05,3.83963E-05,9.04714E-06,5.19007E-06,3.76846E-06,3.88215E-06,3.5384E-06,3.51652E-06,3.98976E-06,4.1902E-06,4.33441E-06,0.12616215,0.18291613
Rars2,4.71002E-06,5.54384E-06,5.49616E-06,7.89278E-06,5.35701E-06,5.34575E-06,5.17066E-06,5.55277E-06,5.09166E-06,1.97755E-06,1.20483E-06,1.08792E-06,2.20579E-06,9.42728E-07,1.12479E-06,1.13153E-06,1.30806E-06,1.24895E-06,0.6284419,0.417532
Rasa1,1.70738E-06,2.2269E-06,1.81602E-06,1.46365E-06,2.09659E-06,3.40616E-06,2.43322E-06,1.78986E-06,1.52592E-06,1.07735E-06,9.343E-07,6.00569E-07,5.6672E-07,1.44007E-06,1.44804E-06,7.56658E-07,6.24649E-07,5.42074E-07,0.81561072,0.44788739
Rasa2,6.7229E-06,5.20512E-06,3.81328E-06,3.25076E-06,4.92545E-06,4.27627E-06,3.57305E-06,3.79992E-06,6.45009E-06,4.07518E-06,1.56475E-06,9.48146E-07,9.76575E-07,2.17325E-06,1.19488E-06,9.58547E-07,1.19951E-06,2.82539E-06,0.59282104,0.40454439
Rasa3,1.5706E-06,3.23009E-06,2.41643E-06,4.61382E-06,1.06512E-06,1.10386E-06,1.01495E-06,1.05878E-06,1.27081E-06,1.38356E-06,1.21208E-06,7.62528E-07,2.35348E-06,3.0011E-07,3.74092E-07,3.69275E-07,4.28033E-07,5.39289E-07,0.55450544,0.39335813
Rasa4,2.92465E-09,1.17506E-07,1.47551E-07,1.53908E-07,1.58338E-07,5.82896E-08,2.33171E-20,9.4771E-21,1.81743E-20,3.18327E-09,1.21924E-07,1.41486E-07,9.38822E-08,1.15649E-07,4.46506E-08,1.89594E-20,7.22172E-21,1.83022E-20,0.92091128,0.45601972
Rasal1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasal2,1.93002E-05,9.63814E-06,8.66697E-06,1.08946E-05,1.12823E-05,8.24932E-06,7.66273E-06,6.16411E-06,6.31355E-06,7.49725E-06,2.7099E-06,1.26428E-06,1.67319E-06,1.95306E-06,1.28461E-06,1.28255E-06,1.17906E-06,1.27047E-06,0.020634619,0.057946466
Rasal3,3.8155E-12,1.23463E-08,1.68502E-07,5.43602E-07,7.43774E-07,2.94663E-07,5.05067E-07,6.23875E-07,5.2908E-07,4.02173E-12,1.27592E-08,1.73517E-07,5.56286E-07,7.55059E-07,2.26657E-07,4.72694E-07,6.20348E-07,5.26729E-07,0.93954203,0.45700709
Rasd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasgef1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasgef1b,7.30178E-08,2.54287E-06,3.79247E-06,1.54597E-05,1.90123E-05,2.05652E-05,2.74484E-05,2.90306E-05,2.43613E-05,3.68781E-08,1.1033E-06,8.72094E-07,2.63853E-06,2.42064E-06,2.86298E-06,3.49906E-06,4.57544E-06,3.60735E-06,1.31143E-14,3.255E-13
Rasgef1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasgrf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasgrf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasgrp1;Rasgrp,4.92007E-15,5.95997E-12,2.04237E-09,1.55016E-07,2.3466E-07,2.34842E-20,3.11777E-20,1.96554E-20,2.22421E-20,4.96692E-15,5.85834E-12,2.00882E-09,1.516E-07,2.28769E-07,2.3192E-20,3.08359E-20,1.94923E-20,2.20638E-20,0.82720343,0.44788739
Rasgrp2,5.01477E-06,6.91215E-06,7.44397E-06,1.40792E-05,1.15321E-05,1.28474E-05,1.43421E-05,1.73835E-05,1.62758E-05,4.30827E-06,1.9201E-06,1.71408E-06,3.3148E-06,1.72367E-06,1.89685E-06,2.19911E-06,3.0044E-06,2.62275E-06,0.01430556,0.044713481
Rasgrp3,6.92666E-09,1.666E-07,5.26562E-07,8.86487E-07,1.05303E-06,3.72589E-07,2.13553E-07,1.94907E-07,2.04305E-07,6.13261E-09,1.02341E-07,3.10839E-07,3.69693E-07,4.69406E-07,2.04275E-07,1.51788E-07,1.6793E-07,2.10084E-07,0.31499972,0.30692759
Rasgrp4,9.5139E-14,1.81999E-11,9.45429E-10,7.53038E-08,1.12361E-07,1.40088E-08,1.39464E-20,3.24729E-21,8.33999E-21,1.03288E-13,1.94584E-11,1.01087E-09,8.01044E-08,1.19157E-07,1.49533E-08,1.48947E-20,3.4763E-21,8.94487E-21,0.82720343,0.44788739
Rasl10a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasl10b,1.51679E-16,1.57527E-13,2.80682E-11,3.61804E-09,2.24664E-08,3.50591E-07,3.18359E-07,9.23325E-08,1.85592E-07,9.02826E-17,1.1145E-13,1.8299E-11,2.46867E-09,1.37554E-08,2.03774E-07,1.91615E-07,6.65132E-08,1.21038E-07,0.6337684,0.41945216
Rasl11a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasl11b,1.67259E-06,2.65302E-06,2.93475E-06,1.73785E-06,9.59585E-07,1.75879E-07,1.69772E-07,2.49032E-07,2.6935E-07,8.85324E-07,8.73865E-07,1.1292E-06,6.75549E-07,4.1122E-07,8.8062E-08,1.26537E-07,2.06225E-07,2.6558E-07,0.00300133,0.013707305
Rasl12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rasl2-9-ps,7.00897E-09,1.83929E-07,4.32239E-07,5.37777E-07,8.79985E-07,1.7135E-06,2.67969E-06,3.55898E-06,2.2297E-06,4.97115E-09,1.12775E-07,2.33204E-07,2.20814E-07,4.01589E-07,5.95725E-07,8.80498E-07,1.53945E-06,8.6407E-07,0.19732018,0.23814112
Rassf1,8.59245E-06,3.52378E-06,3.01858E-06,2.88391E-06,3.13631E-06,3.77496E-06,2.77423E-06,2.74997E-06,2.57824E-06,4.23686E-06,8.94144E-07,6.57476E-07,6.11196E-07,7.97933E-07,1.32971E-06,7.02336E-07,6.92472E-07,7.335E-07,0.30492462,0.30148062
Rassf10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rassf2,1.21995E-11,5.04352E-09,5.99497E-08,2.60688E-07,3.11929E-07,6.74126E-07,4.84298E-07,3.95057E-07,3.08644E-07,1.27688E-11,4.96476E-09,5.35165E-08,1.89422E-07,2.48088E-07,6.15748E-07,3.54363E-07,2.95922E-07,2.99419E-07,0.48261831,0.37483105
Rassf3,4.69778E-05,3.16108E-05,2.22916E-05,2.36353E-05,2.31538E-05,2.72666E-05,2.53592E-05,2.05727E-05,1.84742E-05,1.77852E-05,7.04399E-06,2.51594E-06,2.35193E-06,2.48043E-06,3.74892E-06,2.96605E-06,2.8892E-06,2.67671E-06,0.62876852,0.417532
Rassf4,6.79627E-06,1.68836E-06,2.40322E-06,2.08584E-06,1.34354E-06,1.41998E-06,1.21938E-06,9.62873E-07,3.04039E-07,6.45029E-06,6.74752E-07,1.46206E-06,1.27961E-06,7.1424E-07,6.86244E-07,6.39286E-07,5.38257E-07,2.09865E-07,0.17792058,0.2253968
Rassf5,5.79087E-08,1.12083E-06,7.2759E-07,6.37585E-07,9.27416E-07,9.5865E-07,1.12999E-06,7.06652E-07,7.19541E-07,5.86649E-08,9.95181E-07,4.52335E-07,2.78323E-07,3.96658E-07,4.48655E-07,5.53143E-07,3.98972E-07,4.78753E-07,0.91483331,0.45601972
Rassf6,9.72907E-06,1.15952E-05,1.1415E-05,1.0369E-05,1.00542E-05,1.42707E-05,1.23344E-05,1.33071E-05,1.20116E-05,3.9193E-06,2.41831E-06,2.07499E-06,1.3221E-06,1.47995E-06,4.84064E-06,2.08433E-06,3.28374E-06,2.81276E-06,0.20389156,0.24207268
Rassf7,1.00848E-05,1.21172E-05,1.12888E-05,1.14322E-05,9.60782E-06,9.38397E-06,8.91885E-06,1.15225E-05,1.05068E-05,3.5395E-06,2.61897E-06,2.16704E-06,2.12827E-06,1.72137E-06,2.02793E-06,1.62032E-06,4.1321E-06,4.1884E-06,0.81593291,0.44788739
Rassf8,4.3451E-05,3.45245E-05,3.37233E-05,3.46866E-05,3.46123E-05,3.98875E-05,4.44184E-05,4.67069E-05,5.38014E-05,1.76571E-05,5.94405E-06,3.39991E-06,3.20994E-06,3.01212E-06,4.94483E-06,4.70151E-06,6.70837E-06,1.36274E-05,0.26047929,0.2773838
Rassf9,6.87571E-14,2.37613E-11,2.85118E-09,7.77532E-08,1.16566E-07,2.84169E-08,3.60202E-20,1.89581E-20,3.46319E-20,7.31127E-14,2.46472E-11,2.95633E-09,7.98288E-08,1.19703E-07,2.96033E-08,3.77924E-20,1.98879E-20,3.63325E-20,0.82720343,0.44788739
Raver2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rax,2.05769E-17,2.17023E-13,7.23832E-11,4.33208E-08,2.8353E-07,2.03203E-08,7.59975E-19,5.29194E-18,4.66297E-18,2.09896E-17,2.17311E-13,7.2766E-11,4.35685E-08,2.83562E-07,2.05795E-08,7.69359E-19,5.35141E-18,4.73383E-18,0.82720343,0.44788739
Rb1,1.32192E-06,4.14176E-06,3.32113E-06,4.13219E-06,1.97249E-06,2.02563E-06,2.231E-06,1.79073E-06,1.66831E-06,6.87115E-07,1.31481E-06,1.21659E-06,1.89935E-06,4.84964E-07,5.65664E-07,7.19981E-07,7.86858E-07,7.27668E-07,0.73531289,0.44438846
Rb1cc1;CC1,1.18145E-05,1.95126E-05,1.89362E-05,2.28288E-05,2.10437E-05,2.47365E-05,2.46758E-05,2.32809E-05,2.12916E-05,3.18158E-06,2.97527E-06,2.20821E-06,3.64424E-06,2.21022E-06,3.46801E-06,3.26146E-06,3.58017E-06,3.46857E-06,0.75323074,0.44788739
Rbak,1.52996E-06,5.22049E-07,7.34876E-07,5.04039E-07,3.16751E-07,7.35698E-07,5.88462E-07,8.01189E-07,6.91862E-07,1.52954E-06,2.74658E-07,3.21875E-07,2.40806E-07,1.38643E-07,3.2693E-07,2.77282E-07,4.01193E-07,3.51485E-07,0.77615623,0.44788739
Rbbp4,8.70455E-06,1.14222E-05,1.11385E-05,1.19219E-05,1.38064E-05,1.5291E-05,1.21744E-05,9.06587E-06,8.06684E-06,4.55262E-06,2.26155E-06,1.86975E-06,1.92908E-06,2.80657E-06,3.24587E-06,2.04337E-06,1.77203E-06,1.69427E-06,0.50158085,0.38091629
Rbbp5,3.01829E-06,4.17839E-06,4.13451E-06,5.02659E-06,6.61955E-06,6.23593E-06,9.29924E-06,1.51102E-05,1.49612E-05,1.36539E-06,1.2414E-06,7.78417E-07,8.53828E-07,1.24689E-06,1.33495E-06,2.33293E-06,3.73265E-06,4.06176E-06,0.0964808,0.15983956
Rbbp6,9.94939E-05,6.35067E-05,6.30443E-05,6.89441E-05,6.09193E-05,5.28994E-05,5.58321E-05,5.4315E-05,0.000051048,2.6992E-05,6.69555E-06,4.75267E-06,5.69088E-06,3.70626E-06,4.26061E-06,4.3291E-06,5.45789E-06,5.44536E-06,0.009203736,0.032704262
Rbbp7,2.66394E-06,5.00316E-06,5.6223E-06,8.4853E-06,8.70203E-06,1.01301E-05,7.23909E-06,6.3149E-06,4.81638E-06,1.26636E-06,1.48357E-06,1.329E-06,2.28979E-06,2.50822E-06,4.20243E-06,1.61717E-06,1.40969E-06,1.22087E-06,0.72337246,0.44236417
Rbbp8,8.79683E-06,4.54897E-06,4.3899E-06,3.85163E-06,3.9921E-06,2.64927E-06,1.80019E-06,2.0688E-06,1.95806E-06,3.20653E-06,1.25417E-06,1.25693E-06,1.00954E-06,1.28065E-06,1.21339E-06,5.81189E-07,1.28369E-06,1.0306E-06,0.027347519,0.070311234
Rbbp9,1.44635E-06,4.82892E-06,4.84473E-06,4.02946E-06,3.41204E-06,6.04287E-06,5.47033E-06,5.29832E-06,5.26606E-06,9.06651E-07,1.19276E-06,1.04951E-06,7.49058E-07,7.57458E-07,1.82075E-06,1.3621E-06,1.32425E-06,1.29732E-06,0.17572422,0.2239052
Rbck1,3.79293E-05,3.3767E-05,2.70838E-05,2.19291E-05,1.96112E-05,2.14493E-05,2.67898E-05,3.01743E-05,3.07012E-05,7.98324E-06,3.77779E-06,2.65373E-06,1.91969E-06,2.02325E-06,3.05986E-06,3.5357E-06,6.10977E-06,6.80074E-06,0.004348059,0.018094757
Rbfa,2.13369E-05,2.67393E-05,2.75896E-05,2.62908E-05,2.68327E-05,2.52406E-05,2.66007E-05,2.56619E-05,2.39303E-05,5.96647E-06,4.0794E-06,3.63017E-06,2.14875E-06,2.65778E-06,2.91301E-06,3.24964E-06,3.30785E-06,3.3624E-06,0.77506404,0.44788739
Rbfox1;Fox1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rbfox2;Rbm9,1.42048E-05,1.56949E-05,1.5439E-05,1.54472E-05,1.21031E-05,1.23323E-05,1.45216E-05,1.88388E-05,1.93609E-05,4.9391E-06,3.11297E-06,2.64401E-06,2.86371E-06,1.6599E-06,1.88837E-06,2.39689E-06,4.16767E-06,5.03192E-06,0.29966571,0.29873074
Rbfox3,1.60125E-15,4.13976E-13,1.51278E-10,9.34736E-09,4.00033E-08,2.61144E-07,2.33783E-18,4.10426E-18,2.62441E-18,1.55408E-15,3.99469E-13,1.46239E-10,9.0086E-09,3.84927E-08,2.49507E-07,2.25584E-18,3.96264E-18,2.54378E-18,0.40386315,0.34238597
Rbks,1.52011E-05,1.4506E-05,1.46965E-05,1.53666E-05,1.94547E-05,2.39572E-05,2.32263E-05,1.77371E-05,1.75906E-05,4.17065E-06,2.1579E-06,1.8774E-06,1.58084E-06,2.58072E-06,3.5618E-06,3.01074E-06,2.44449E-06,2.77292E-06,0.95094449,0.4579822
Rbl1,6.41531E-09,5.63448E-08,1.25436E-07,1.12301E-07,2.10262E-07,4.65796E-07,2.11094E-07,3.51299E-08,1.89236E-08,6.61617E-09,5.58002E-08,1.19806E-07,8.17788E-08,2.00333E-07,4.50479E-07,2.04166E-07,3.41561E-08,1.84516E-08,0.73432371,0.4443065
Rbl2,4.44309E-06,9.47018E-06,9.60889E-06,1.17273E-05,9.98139E-06,1.09053E-05,9.97361E-06,1.14472E-05,1.06045E-05,1.59474E-06,2.00014E-06,1.6766E-06,2.55917E-06,1.59815E-06,1.91087E-06,1.71369E-06,3.40784E-06,3.23316E-06,0.67442028,0.43152433
Rbm10,1.4055E-05,1.61529E-05,1.57078E-05,1.55956E-05,1.53122E-05,1.5966E-05,1.49267E-05,1.7439E-05,1.79196E-05,5.01001E-06,2.89544E-06,1.79687E-06,1.59082E-06,1.76729E-06,2.74776E-06,2.25916E-06,3.14102E-06,3.72329E-06,0.17875303,0.22583073
Rbm11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rbm12b,6.33198E-07,1.49216E-06,1.6439E-06,1.03944E-06,1.20315E-06,1.54113E-06,1.42358E-06,1.38486E-06,1.2403E-06,4.8278E-07,5.39114E-07,5.4215E-07,3.47169E-07,4.67227E-07,5.5454E-07,5.26248E-07,6.68018E-07,5.51912E-07,0.7068235,0.43955503
Rbm15,7.92189E-08,2.16533E-06,1.71753E-06,3.39668E-06,1.50338E-06,1.90859E-06,1.75954E-06,1.67132E-06,2.38352E-06,5.19403E-08,1.27419E-06,5.57596E-07,1.54851E-06,3.77241E-07,5.19244E-07,5.97166E-07,7.95209E-07,1.12181E-06,0.54992457,0.39199444
Rbm15b,3.54151E-06,2.54449E-06,2.8675E-06,3.23321E-06,3.4812E-06,1.98965E-06,1.83102E-06,2.73207E-06,2.5009E-06,2.15706E-06,6.96743E-07,8.26907E-07,1.22116E-06,1.29774E-06,6.56245E-07,6.69791E-07,1.07027E-06,1.14153E-06,0.47963794,0.3735873
Rbm16;Scaf8;AK049769,3.08317E-05,2.11708E-05,1.93098E-05,1.86821E-05,1.80839E-05,1.69849E-05,2.00337E-05,1.76264E-05,1.71482E-05,1.52519E-05,3.27185E-06,2.25057E-06,1.98331E-06,2.02331E-06,2.46322E-06,2.50773E-06,2.46513E-06,2.83886E-06,0.1007988,0.16368468
Rbm17,6.54804E-05,4.87476E-05,5.24744E-05,4.80684E-05,4.65506E-05,3.99101E-05,4.0595E-05,4.77855E-05,4.80518E-05,1.38452E-05,4.85913E-06,4.64635E-06,3.97685E-06,4.21461E-06,3.5686E-06,3.39252E-06,6.88783E-06,8.00798E-06,0.17051717,0.22017616
Rbm18,4.92179E-07,3.71364E-06,5.16184E-06,5.81849E-06,6.16812E-06,4.78895E-06,6.33207E-06,6.77518E-06,6.69962E-06,2.56193E-07,9.86143E-07,1.00412E-06,1.07359E-06,1.26654E-06,9.71792E-07,1.29175E-06,1.47104E-06,1.4639E-06,0.10546938,0.16788935
Rbm19,1.59742E-05,1.44226E-05,1.65225E-05,1.43312E-05,1.33507E-05,9.37599E-06,8.11345E-06,6.97716E-06,6.68011E-06,5.50228E-06,2.54256E-06,2.37298E-06,1.86047E-06,2.00089E-06,1.39669E-06,1.32949E-06,1.4371E-06,1.38193E-06,0.014705032,0.04555722
Rbm20,3.87287E-06,3.73591E-08,2.70314E-07,4.39765E-07,3.51738E-07,1.14862E-06,1.97151E-06,1.46225E-06,1.31937E-06,3.77072E-06,2.91838E-08,2.05132E-07,2.42449E-07,1.70411E-07,5.54447E-07,9.20119E-07,7.00164E-07,6.04781E-07,0.24017502,0.26549002
Rbm22,3.13668E-05,1.49762E-05,1.65968E-05,2.02915E-05,2.02302E-05,2.27998E-05,2.06429E-05,2.17348E-05,2.30291E-05,1.21956E-05,2.08946E-06,1.89317E-06,2.54798E-06,2.26997E-06,3.47711E-06,2.42721E-06,2.9558E-06,3.69295E-06,0.5335151,0.38646277
Rbm24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rbm25,0.000154945,9.23966E-05,9.10872E-05,9.7786E-05,8.92095E-05,8.77516E-05,8.17228E-05,7.68725E-05,7.22484E-05,5.78797E-05,7.96858E-06,5.53876E-06,7.55261E-06,5.41849E-06,6.71136E-06,5.22544E-06,7.10328E-06,7.17784E-06,0.015873451,0.047956847
Rbm26,1.6058E-05,1.00968E-05,1.24679E-05,1.69722E-05,1.46313E-05,1.16111E-05,1.0665E-05,1.06572E-05,9.97983E-06,4.62917E-06,1.75776E-06,2.08113E-06,2.86976E-06,2.07488E-06,2.07485E-06,1.63968E-06,1.92746E-06,1.98683E-06,0.025236364,0.066418159
Rbm27,1.74877E-05,1.66827E-05,1.28406E-05,1.80372E-05,1.96248E-05,2.0362E-05,1.65483E-05,1.75164E-05,1.48706E-05,5.8899E-06,3.35233E-06,1.75384E-06,2.43574E-06,2.1522E-06,4.81259E-06,2.12821E-06,2.63813E-06,2.19443E-06,0.074016135,0.13534906
Rbm28,3.14564E-05,2.88203E-05,2.66065E-05,2.92659E-05,2.78333E-05,2.9147E-05,2.86759E-05,2.51035E-05,2.60365E-05,8.13483E-06,3.64223E-06,2.81711E-06,4.8294E-06,3.01934E-06,4.26188E-06,3.63333E-06,3.24265E-06,3.91211E-06,0.17108494,0.22054435
Rbm3,2.62903E-06,1.47485E-06,1.31521E-06,1.65111E-06,2.48519E-06,2.00978E-06,1.84392E-06,1.66819E-06,1.71639E-06,2.36462E-06,6.88115E-07,5.86045E-07,4.69048E-07,8.30651E-07,9.85715E-07,7.3446E-07,7.9253E-07,8.61899E-07,0.98734109,0.46719377
Rbm33,1.49804E-05,1.29141E-05,1.43611E-05,1.46075E-05,1.73836E-05,1.7437E-05,1.33746E-05,1.03833E-05,9.78004E-06,5.59081E-06,1.95147E-06,1.95239E-06,1.60299E-06,2.15099E-06,2.88232E-06,1.94034E-06,1.68025E-06,1.77571E-06,0.6499751,0.42458461
Rbm34,1.87129E-05,9.9477E-06,1.00688E-05,1.63449E-05,1.49408E-05,1.57705E-05,1.27097E-05,7.77278E-06,8.20512E-06,6.1235E-06,1.88703E-06,1.39532E-06,2.83781E-06,2.07599E-06,2.78964E-06,2.13129E-06,1.29224E-06,1.88539E-06,0.006708938,0.025497441
Rbm38,1.43314E-05,1.51361E-05,1.65779E-05,1.16771E-05,6.95737E-06,5.95033E-06,5.15861E-06,5.45747E-06,5.28889E-06,4.89809E-06,3.52886E-06,2.95502E-06,1.7918E-06,1.22249E-06,1.39755E-06,1.30485E-06,2.44761E-06,2.12337E-06,7.37133E-07,9.23675E-06
Rbm39;Caper,0.0001222,0.000122991,0.000120354,0.000111379,0.00011176,0.000102743,0.000100522,8.8826E-05,7.93856E-05,3.282E-05,9.10886E-06,7.54643E-06,5.48912E-06,5.91354E-06,6.74996E-06,7.20636E-06,7.03883E-06,6.81543E-06,0.001214934,0.006549965
Rbm41,1.58268E-06,2.75827E-06,2.44929E-06,2.62706E-06,3.18141E-06,3.67267E-06,4.14567E-06,7.50007E-06,7.87044E-06,9.73641E-07,9.81317E-07,7.3819E-07,6.19075E-07,7.94821E-07,1.19406E-06,1.29816E-06,4.32459E-06,5.37127E-06,0.99797794,0.469777
Rbm43,7.01503E-07,1.23345E-06,7.73007E-07,9.05035E-07,1.32108E-06,1.62551E-06,7.16983E-07,7.3753E-07,3.60584E-07,5.40454E-07,7.48584E-07,3.48835E-07,3.73792E-07,5.69262E-07,8.69755E-07,4.05294E-07,5.47441E-07,3.2736E-07,0.50842469,0.38091629
Rbm44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Rbm45,4.33636E-09,2.516E-07,5.68107E-07,9.4033E-07,1.40534E-06,3.75734E-06,3.41564E-06,2.59527E-06,2.09691E-06,3.56197E-09,1.87661E-07,2.82917E-07,3.15748E-07,3.73064E-07,1.2499E-06,9.20784E-07,7.4751E-07,6.62435E-07,0.095585667,0.15914373
Rbm46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
